<<<<<<< vb-demo-using-git
"Commodity-wise, Market-wise Daily Report on : 01/01/2019 NR : Not Reported",,,,,,,,
,,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Kamakhyanagar,0.3,Tonnes,NR,Brinjal,2900,3200,3000,Rs/Quintal
Kantabaji,0.07,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Kendrapara,2,Tonnes,NR,Brinjal,2000,2100,2000,Rs/Quintal
,,,NR,Other,1800,2000,1850,Rs/Quintal
Kendrapara(Marshaghai),2,Tonnes,NR,Brinjal,2100,2200,2200,Rs/Quintal
,,,NR,Other,2000,2100,2000,Rs/Quintal
Kendupatna,14,Tonnes,NR,Other,2000,3000,3000,Rs/Quintal
Kendupatna(Niali),12,Tonnes,NR,Other,2500,3000,3000,Rs/Quintal
Keonjhar,0.7,Tonnes,NR,Other,1800,2000,1800,Rs/Quintal
Keonjhar(Dhekikote),0.7,Tonnes,NR,Other,1800,2000,2000,Rs/Quintal
Kesinga,5,Tonnes,NR,Other,2000,2500,2200,Rs/Quintal
Khariar,0.7,Tonnes,NR,Brinjal,1400,1500,1500,Rs/Quintal
Khariar Road,0.4,Tonnes,NR,Brinjal,1500,2000,2000,Rs/Quintal
Khunthabandha,0.1,Tonnes,NR,Other,1400,1600,1400,Rs/Quintal
Kuchinda,0.17,Tonnes,NR,Other,2000,3000,2500,Rs/Quintal
Mottagaon,1.22,Tonnes,NR,Other,2000,3000,2500,Rs/Quintal
Nilagiri,5,Tonnes,NR,Other,1550,1650,1600,Rs/Quintal
Nimapara,1.8,Tonnes,NR,Other,1700,2000,1800,Rs/Quintal
Padampur,1.6,Tonnes,NR,Brinjal,1700,1900,1800,Rs/Quintal
Pandkital,1.2,Tonnes,NR,Other,1000,1300,1250,Rs/Quintal
Panposh,56,Tonnes,NR,Other,600,1000,900,Rs/Quintal
Pattamundai,2,Tonnes,NR,Brinjal,2200,2500,2250,Rs/Quintal
,,,NR,Other,2100,2200,2200,Rs/Quintal
Saharpada,0.6,Tonnes,NR,Other,1800,2000,2000,Rs/Quintal
Sarankul,7,Tonnes,NR,Other,2000,2400,2200,Rs/Quintal
Saraskana,0.6,Tonnes,NR,Brinjal,2000,2500,2200,Rs/Quintal
Sargipali,2,Tonnes,NR,Other,1400,2000,1600,Rs/Quintal
Sohela,2.43,Tonnes,NR,Other,1500,1650,1600,Rs/Quintal
Talcher,2.6,Tonnes,NR,Other,2000,3000,2500,Rs/Quintal
Tusura,1.2,Tonnes,NR,Other,1800,2000,1800,Rs/Quintal
Udala,3,Tonnes,NR,Brinjal,2000,2500,2000,Rs/Quintal
Punjab,,,,,,,,
Adampur,0.1,Tonnes,NR,Other,600,800,800,Rs/Quintal
Ajnala,0.3,Tonnes,NR,Brinjal,700,900,800,Rs/Quintal
Balachaur,0.7,Tonnes,NR,Other,800,900,850,Rs/Quintal
Bariwala,0.04,Tonnes,NR,Other,800,800,800,Rs/Quintal
Barnala,0.4,Tonnes,NR,Other,400,700,550,Rs/Quintal
Bassi Pathana,0.2,Tonnes,NR,Brinjal,400,600,500,Rs/Quintal
Batala,0.6,Tonnes,NR,Other,800,1000,850,Rs/Quintal
Bilga,0.9,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Chamkaur Sahib,0.1,Tonnes,NR,Other,1200,1220,1210,Rs/Quintal
Dhariwal,0.38,Tonnes,NR,Brinjal,600,800,720,Rs/Quintal
F.G.Churian,1.2,Tonnes,NR,Brinjal,480,500,490,Rs/Quintal
Faridkot,0.58,Tonnes,NR,Round/Long,650,950,800,Rs/Quintal
Fazilka,2.1,Tonnes,NR,Other,600,800,700,Rs/Quintal
Fazilka (Ladhuka),0.02,Tonnes,NR,Other,800,850,850,Rs/Quintal
Firozepur City,0.1,Tonnes,NR,Other,600,700,650,Rs/Quintal
Giddarbaha,0.1,Tonnes,NR,Brinjal,800,1000,900,Rs/Quintal
Hoshiarpur(Sham Churasi),0.03,Tonnes,NR,Brinjal,400,600,500,Rs/Quintal
Jagraon,4,Tonnes,NR,Other,550,650,600,Rs/Quintal
Jalandhar City(Jalandhar),2.8,Tonnes,NR,Other,400,600,500,Rs/Quintal
Kalanaur,0.05,Tonnes,NR,Other,1400,1650,1550,Rs/Quintal
Kapurthala,0.6,Tonnes,NR,Round/Long,500,600,600,Rs/Quintal
Khanna,0.5,Tonnes,NR,Other,500,700,600,Rs/Quintal
Kot ise Khan,1,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Lohian Khas,0.1,Tonnes,NR,Other,200,400,300,Rs/Quintal
Malerkotla,11,Tonnes,NR,Arkasheela Mattigulla,550,750,600,Rs/Quintal
Malout,0.7,Tonnes,NR,Round/Long,600,800,700,Rs/Quintal
Mehatpur,0.07,Tonnes,NR,Other,500,600,600,Rs/Quintal
Mukerian(Talwara),0.04,Tonnes,NR,Brinjal,900,1200,1000,Rs/Quintal
Muktsar,1,Tonnes,NR,Round,300,500,400,Rs/Quintal
Nabha,3,Tonnes,NR,Other,400,800,600,Rs/Quintal
Nawan Shahar(Subzi Mandi),0.2,Tonnes,NR,Other,500,1000,800,Rs/Quintal
Patran,0.2,Tonnes,NR,Other,500,700,500,Rs/Quintal
Patti,0.4,Tonnes,NR,Other,700,900,800,Rs/Quintal
Phagwara,0.2,Tonnes,NR,Other,600,900,750,Rs/Quintal
Rayya,0.32,Tonnes,NR,Brinjal,800,1000,900,Rs/Quintal
Sahnewal,0.07,Tonnes,NR,Brinjal,700,700,700,Rs/Quintal
Sangrur,0.3,Tonnes,NR,Brinjal,400,400,400,Rs/Quintal
Sirhind,0.5,Tonnes,NR,Other,500,700,600,Rs/Quintal
Talwandi Sabo,0.1,Tonnes,NR,Other,500,500,500,Rs/Quintal
Tanda Urmur,0.1,Tonnes,NR,Other,500,700,600,Rs/Quintal
Zira,0.2,Tonnes,NR,Brinjal,700,900,800,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),1.4,Tonnes,NR,Other,400,1000,750,Rs/Quintal
Alwar(FV),0.4,Tonnes,NR,Other,1100,1400,1250,Rs/Quintal
Chittorgarh,0.2,Tonnes,NR,Other,1200,1600,1400,Rs/Quintal
Chomu(F&V),0.9,Tonnes,NR,Other,500,1100,800,Rs/Quintal
Jaipur(F&V),4.4,Tonnes,NR,Other,600,800,700,Rs/Quintal
Udaipur(F&V),6.9,Tonnes,NR,Other,500,1400,950,Rs/Quintal
Telangana,,,,,,,,
Bowenpally,15.6,Tonnes,NR,Arkasheela Mattigulla,800,3000,2000,Rs/Quintal
Gudimalkapur,3.7,Tonnes,NR,Arkasheela Mattigulla,500,1500,1000,Rs/Quintal
Ibrahimputnam,0.5,Tonnes,NR,Arkasheela Mattigulla,2000,2500,2200,Rs/Quintal
L B Nagar,1.8,Tonnes,NR,Arkasheela Mattigulla,1000,1500,1250,Rs/Quintal
Tripura,,,,,,,,
Barpathari,0.1,Tonnes,NR,Round/Long,1900,2000,1950,Rs/Quintal
Bishalgarh,1.8,Tonnes,NR,Round/Long,1500,2000,1800,Rs/Quintal
Bishramganj,0.6,Tonnes,NR,Round/Long,1200,2000,1500,Rs/Quintal
Champaknagar,0.3,Tonnes,NR,Other,2500,2800,2600,Rs/Quintal
Garjee,1.4,Tonnes,NR,Round/Long,1000,1200,1150,Rs/Quintal
Kalyanpur,0.2,Tonnes,NR,Round/Long,1800,2000,1950,Rs/Quintal
Kamalghat,1,Tonnes,NR,Arkasheela Mattigulla,2200,2500,2400,Rs/Quintal
Kulai,5,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Melaghar,2.5,Tonnes,NR,Brinjal,1000,1400,1300,Rs/Quintal
Mohanpur,1,Tonnes,NR,Round/Long,1800,2100,2000,Rs/Quintal
Pabiacherra,0.8,Tonnes,NR,Round/Long,1200,1300,1250,Rs/Quintal
Panichowki,0.6,Tonnes,NR,Round/Long,1420,1530,1480,Rs/Quintal
Teliamura,0.4,Tonnes,NR,Round/Long,1500,2500,2000,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achalda,12,Tonnes,NR,Brinjal,200,410,300,Rs/Quintal
Achnera,2.4,Tonnes,NR,Brinjal,500,600,550,Rs/Quintal
Ahirora,1,Tonnes,NR,Brinjal,300,500,400,Rs/Quintal
Ajuha,2,Tonnes,NR,Brinjal,650,750,700,Rs/Quintal
Aliganj,0.2,Tonnes,NR,Round/Long,300,500,400,Rs/Quintal
Aligarh,15,Tonnes,NR,Round,600,700,650,Rs/Quintal
Allahabad,2,Tonnes,NR,Round/Long,700,950,815,Rs/Quintal
Amroha,0.2,Tonnes,NR,Round/Long,400,550,500,Rs/Quintal
Anoop Shahar,15,Tonnes,NR,Other,430,450,440,Rs/Quintal
Anwala,1.5,Tonnes,NR,Brinjal,650,700,675,Rs/Quintal
Auraiya,1,Tonnes,NR,Round,800,850,825,Rs/Quintal
Awagarh,2.6,Tonnes,NR,Round/Long,400,600,500,Rs/Quintal
Baberu,1,Tonnes,NR,Brinjal,760,945,850,Rs/Quintal
Bahraich,0.9,Tonnes,NR,Round/Long,1250,1350,1310,Rs/Quintal
Ballia,6,Tonnes,NR,Brinjal,480,560,520,Rs/Quintal
Balrampur,1.5,Tonnes,NR,Round/Long,900,1100,1000,Rs/Quintal
Bangarmau,0.3,Tonnes,NR,Round/Long,800,900,850,Rs/Quintal
Barabanki,16.5,Tonnes,NR,Round/Long,700,850,790,Rs/Quintal
Baraut,0.2,Tonnes,NR,Round/Long,650,750,700,Rs/Quintal
Bareilly,5,Tonnes,NR,Round/Long,700,800,725,Rs/Quintal
Basti,0.6,Tonnes,NR,Brinjal,820,880,850,Rs/Quintal
Bewar,0.8,Tonnes,NR,Round/Long,400,650,550,Rs/Quintal
Bijnaur,0.9,Tonnes,NR,Round/Long,730,840,775,Rs/Quintal
Billsadda,0.6,Tonnes,NR,Round/Long,380,500,435,Rs/Quintal
Bilsi,0.5,Tonnes,NR,Round/Long,600,700,650,Rs/Quintal
Chaandpur,1,Tonnes,NR,Brinjal,400,500,450,Rs/Quintal
Charra,1,Tonnes,NR,Brinjal,580,680,630,Rs/Quintal
Chhibramau(Kannuj),4,Tonnes,NR,Round/Long,670,720,700,Rs/Quintal
Choubepur,1.2,Tonnes,NR,Brinjal,660,710,685,Rs/Quintal
Chutmalpur,2,Tonnes,NR,Brinjal,325,475,400,Rs/Quintal
Devariya,2.5,Tonnes,NR,Brinjal,800,830,815,Rs/Quintal
Devband,0.5,Tonnes,NR,Arkasheela Mattigulla,450,550,500,Rs/Quintal
Dhanura,0.9,Tonnes,NR,Brinjal,400,500,400,Rs/Quintal
Divai,0.7,Tonnes,NR,Brinjal,580,600,590,Rs/Quintal
Dudhi,0.36,Tonnes,NR,Brinjal,400,500,500,Rs/Quintal
Etawah,5,Tonnes,NR,Brinjal,800,1050,950,Rs/Quintal
Faizabad,3.7,Tonnes,NR,Round/Long,700,825,800,Rs/Quintal
Farukhabad,4.5,Tonnes,NR,Round,550,650,600,Rs/Quintal
Fatehabad,18,Tonnes,NR,Round,400,500,450,Rs/Quintal
Fatehpur,2,Tonnes,NR,Brinjal,500,600,550,Rs/Quintal
Fatehpur Sikri,0.4,Tonnes,NR,Round,500,550,525,Rs/Quintal
Firozabad,1.2,Tonnes,NR,Round,300,500,400,Rs/Quintal
Gadaura,0.5,Tonnes,NR,Brinjal,900,1000,950,Rs/Quintal
Gangoh,0.2,Tonnes,NR,Round/Long,920,945,930,Rs/Quintal
Ganjdudwara,1.3,Tonnes,NR,Round/Long,520,560,540,Rs/Quintal
Gazipur,7.5,Tonnes,NR,Brinjal,500,600,570,Rs/Quintal
Ghiraur,1.5,Tonnes,NR,Round/Long,500,580,540,Rs/Quintal
Golagokarnath,1.5,Tonnes,NR,Brinjal,900,1100,980,Rs/Quintal
Gonda,1.5,Tonnes,NR,Round/Long,780,810,800,Rs/Quintal
Gorakhpur,26.5,Tonnes,NR,Brinjal,760,850,800,Rs/Quintal
Gulavati,0.4,Tonnes,NR,Other,615,619,617,Rs/Quintal
Haathras,0.2,Tonnes,NR,Round/Long,850,1100,1000,Rs/Quintal
Hardoi,1.4,Tonnes,NR,Round,1230,1250,1240,Rs/Quintal
Jafarganj,0.4,Tonnes,NR,Brinjal,800,900,850,Rs/Quintal
Jagnair,2.2,Tonnes,NR,Brinjal,500,600,550,Rs/Quintal
Jalalabad,0.5,Tonnes,NR,Round/Long,420,460,440,Rs/Quintal
Jalaun,1.2,Tonnes,NR,Round/Long,510,580,550,Rs/Quintal
Jarar,2.6,Tonnes,NR,Round,520,590,540,Rs/Quintal
Jhansi,5,Tonnes,NR,Round/Long,550,650,620,Rs/Quintal
Kadhle,0.5,Tonnes,NR,Brinjal,700,780,740,Rs/Quintal
Kanpur(Grain),90,Tonnes,NR,Arkasheela Mattigulla,700,900,800,Rs/Quintal
Karnailganj,0.3,Tonnes,NR,Brinjal,800,820,810,Rs/Quintal
Karvi,1.3,Tonnes,NR,Round/Long,800,920,840,Rs/Quintal
Kasganj,1.8,Tonnes,NR,Round,500,600,550,Rs/Quintal
Katra,0.2,Tonnes,NR,Brinjal,510,530,520,Rs/Quintal
Kayamganj,6,Tonnes,NR,Brinjal,780,870,820,Rs/Quintal
Khairagarh,2.3,Tonnes,NR,Round/Long,500,600,550,Rs/Quintal
Khalilabad,2,Tonnes,NR,Brinjal,850,1000,900,Rs/Quintal
Khatauli,0.6,Tonnes,NR,Round/Long,450,470,460,Rs/Quintal
Khekda,0.2,Tonnes,NR,Round/Long,600,800,700,Rs/Quintal
Kiratpur,1.4,Tonnes,NR,Brinjal,850,950,900,Rs/Quintal
Konch,5,Tonnes,NR,Round/Long,550,750,650,Rs/Quintal
Kopaganj,1,Tonnes,NR,Brinjal,750,850,790,Rs/Quintal
Kosikalan,4,Tonnes,NR,Arkasheela Mattigulla,450,550,500,Rs/Quintal
Lakhimpur,4,Tonnes,NR,Round/Long,950,1050,1000,Rs/Quintal
Lalitpur,2.5,Tonnes,NR,Round,850,1000,925,Rs/Quintal
Lucknow,38,Tonnes,NR,Round/Long,800,1000,900,Rs/Quintal
Madhoganj,0.7,Tonnes,NR,Round/Long,1000,1050,1025,Rs/Quintal
Mainpuri,4,Tonnes,NR,Round/Long,420,570,520,Rs/Quintal
Mathura,15,Tonnes,NR,Round,400,600,500,Rs/Quintal
Mau,1,Tonnes,NR,Brinjal,750,850,790,Rs/Quintal
Maudaha,1.4,Tonnes,NR,Brinjal,700,900,800,Rs/Quintal
Mawana,1,Tonnes,NR,Round/Long,700,800,750,Rs/Quintal
Meerut,1,Tonnes,NR,Brinjal,605,660,625,Rs/Quintal
Mirzapur,8,Tonnes,NR,Brinjal,645,700,675,Rs/Quintal
Moth,2.5,Tonnes,NR,Round/Long,700,800,750,Rs/Quintal
Mugrabaadshahpur,1.2,Tonnes,NR,Arkasheela Mattigulla,1180,1230,1200,Rs/Quintal
Muradabad,5,Tonnes,NR,Round/Long,650,750,700,Rs/Quintal
Muzzafarnagar,1.5,Tonnes,NR,Brinjal,625,675,650,Rs/Quintal
Naanpara,1.2,Tonnes,NR,Brinjal,900,1100,1000,Rs/Quintal
Nagina,0.4,Tonnes,NR,Brinjal,450,500,475,Rs/Quintal
Najibabad,3.5,Tonnes,NR,Brinjal,1200,1300,1250,Rs/Quintal
Nakud,0.2,Tonnes,NR,Brinjal,600,700,650,Rs/Quintal
Nanuta,0.5,Tonnes,NR,Round/Long,650,800,750,Rs/Quintal
Naugarh,1.6,Tonnes,NR,Brinjal,800,850,825,Rs/Quintal
Noida,0.7,Tonnes,NR,Round/Long,623,812,778,Rs/Quintal
Partaval,0.8,Tonnes,NR,Brinjal,900,950,930,Rs/Quintal
Pilibhit,8.5,Tonnes,NR,Brinjal,710,750,730,Rs/Quintal
Pukhrayan,2,Tonnes,NR,Brinjal,870,1070,970,Rs/Quintal
Puranpur,3.2,Tonnes,NR,Brinjal,700,750,725,Rs/Quintal
Puwaha,0.3,Tonnes,NR,Round/Long,900,1000,950,Rs/Quintal
Raath,0.9,Tonnes,NR,Other,700,775,750,Rs/Quintal
Rampur,35,Tonnes,NR,Round,700,800,750,Rs/Quintal
Rampurmaniharan,0.1,Tonnes,NR,Round/Long,300,500,400,Rs/Quintal
Robertsganj,8,Tonnes,NR,Brinjal,950,1000,965,Rs/Quintal
Rura,6,Tonnes,NR,Brinjal,950,1000,975,Rs/Quintal
Safdarganj,4,Tonnes,NR,Brinjal,840,920,880,Rs/Quintal
Saharanpur,14,Tonnes,NR,Round/Long,600,680,630,Rs/Quintal
Sahiyapur,3,Tonnes,NR,Brinjal,775,875,825,Rs/Quintal
Samsabad,5,Tonnes,NR,Round,300,500,400,Rs/Quintal
Shahabad(New Mandi),1.2,Tonnes,NR,Brinjal,1140,1260,1210,Rs/Quintal
Shahaswan,0.5,Tonnes,NR,Other,500,520,510,Rs/Quintal
Shahganj,1.2,Tonnes,NR,Brinjal,860,1060,950,Rs/Quintal
Shahjahanpur,5,Tonnes,NR,Brinjal,700,800,740,Rs/Quintal
Shahpur,0.6,Tonnes,NR,Brinjal,NR,NR,400,Rs/Quintal
Shamli,3,Tonnes,NR,Brinjal,650,800,750,Rs/Quintal
Sindholi,1,Tonnes,NR,Other,800,900,850,Rs/Quintal
Sitapur,29,Tonnes,NR,Brinjal,650,840,740,Rs/Quintal
Siyana,0.8,Tonnes,NR,Round/Long,400,500,450,Rs/Quintal
Soharatgarh,1.8,Tonnes,NR,Brinjal,830,870,850,Rs/Quintal
Sultanpur,1.8,Tonnes,NR,Brinjal,770,830,800,Rs/Quintal
Sultanpurchilkana,0.3,Tonnes,NR,Brinjal,500,580,540,Rs/Quintal
Tamkuhi Road,2,Tonnes,NR,Brinjal,600,690,650,Rs/Quintal
Tanda(Rampur),0.3,Tonnes,NR,Other,480,490,485,Rs/Quintal
Thanabhawan,1.2,Tonnes,NR,Brinjal,400,500,450,Rs/Quintal
Tilhar,0.1,Tonnes,NR,Brinjal,485,525,500,Rs/Quintal
Tundla,1,Tonnes,NR,Round,540,590,560,Rs/Quintal
Ujhani,0.4,Tonnes,NR,Arkasheela Mattigulla,800,850,820,Rs/Quintal
Unnao,0.8,Tonnes,NR,Round/Long,900,1000,950,Rs/Quintal
Vilaspur,0.65,Tonnes,NR,Arkasheela Mattigulla,400,440,420,Rs/Quintal
Vishalpur,3,Tonnes,NR,Round/Long,700,800,750,Rs/Quintal
Yusufpur,16.5,Tonnes,NR,Brinjal,520,620,570,Rs/Quintal
Uttrakhand,,,,,,,,
Dehradoon,13.6,Tonnes,NR,Other,500,800,600,Rs/Quintal
Haldwani,0.6,Tonnes,NR,Other,465,665,565,Rs/Quintal
Haridwar Union,0.9,Tonnes,NR,Other,400,800,600,Rs/Quintal
Kashipur,1.2,Tonnes,NR,Other,800,900,850,Rs/Quintal
Khateema,1.2,Tonnes,NR,Other,350,650,450,Rs/Quintal
Roorkee,1.5,Tonnes,NR,Other,200,400,290,Rs/Quintal
Rudrapur,1,Tonnes,NR,Other,320,520,430,Rs/Quintal
Vikasnagar,4.2,Tonnes,NR,Other,600,800,700,Rs/Quintal
West Bengal,,,,,,,,
Asansol,8,Tonnes,NR,Other,1700,1900,1800,Rs/Quintal
Balarampur,0.29,Tonnes,NR,Other,1300,1400,1350,Rs/Quintal
Barasat,36,Tonnes,NR,Other,1450,1450,1450,Rs/Quintal
Baruipur(Canning),4.4,Tonnes,NR,Brinjal,2600,2800,2700,Rs/Quintal
Baxirhat,85,Tonnes,NR,Brinjal,750,950,850,Rs/Quintal
Belacoba,2,Tonnes,NR,Other,1000,1050,1025,Rs/Quintal
Birbhum,7.5,Tonnes,NR,Brinjal,1200,1300,1250,Rs/Quintal
Bolpur,7,Tonnes,NR,Round/Long,1250,1400,1350,Rs/Quintal
Chakdah,24,Tonnes,NR,Other,1400,1600,1500,Rs/Quintal
Coochbehar,0.6,Tonnes,NR,Round,550,650,600,Rs/Quintal
Dhupguri,2,Tonnes,NR,Other,950,1150,1050,Rs/Quintal
Diamond Harbour(South 24-pgs),3.2,Tonnes,NR,Brinjal,2300,2500,2400,Rs/Quintal
Dinhata,3.2,Tonnes,NR,Brinjal,800,1000,900,Rs/Quintal
Durgapur,14,Tonnes,NR,Other,2000,2200,2100,Rs/Quintal
Egra/contai,1.6,Tonnes,NR,Brinjal,1500,1700,1600,Rs/Quintal
English Bazar,2.5,Tonnes,NR,Other,600,700,650,Rs/Quintal
Gangarampur(Dakshin Dinajpur),3.2,Tonnes,NR,Other,600,800,700,Rs/Quintal
Garbeta(Medinipur),2,Tonnes,NR,Round/Long,1600,1800,1700,Rs/Quintal
Guskara(Burdwan),3,Tonnes,NR,Other,1100,1300,1200,Rs/Quintal
Habra,25,Tonnes,NR,Other,1200,1400,1300,Rs/Quintal
Indus(Bankura Sadar),1,Tonnes,NR,Round/Long,1400,1600,1500,Rs/Quintal
Jalpaiguri Sadar,1,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Jhargram,26,Tonnes,NR,Round/Long,400,600,500,Rs/Quintal
Kalna,6,Tonnes,NR,Other,1700,1850,1800,Rs/Quintal
Kalyani,2.8,Tonnes,NR,Brinjal,1000,1400,1200,Rs/Quintal
Karimpur,20,Tonnes,NR,Other,1500,1700,1650,Rs/Quintal
Khatra,3,Tonnes,NR,Round/Long,1200,1500,1300,Rs/Quintal
Mathabhanga,1.5,Tonnes,NR,Brinjal,800,1000,900,Rs/Quintal
Mekhliganj,1,Tonnes,NR,Other,800,1000,900,Rs/Quintal
Memari,2.6,Tonnes,NR,Arkasheela Mattigulla,1200,1500,1400,Rs/Quintal
Moynaguri,3,Tonnes,NR,Other,850,950,900,Rs/Quintal
Nadia,2.6,Tonnes,NR,Round/Long,1500,1700,1600,Rs/Quintal
Pundibari,0.8,Tonnes,NR,Other,500,700,600,Rs/Quintal
Purulia,1.7,Tonnes,NR,Other,1800,2200,2000,Rs/Quintal
Ramkrishanpur(Howrah),1.6,Tonnes,NR,Round/Long,1300,1700,1400,Rs/Quintal
Ranaghat,5,Tonnes,NR,Other,1500,1650,1600,Rs/Quintal
Sealdah Koley Market,12,Tonnes,NR,Other,1800,2000,1800,Rs/Quintal
Toofanganj,8,Tonnes,NR,Brinjal,700,900,800,Rs/Quintal
Uluberia,0.85,Tonnes,NR,Other,1200,1700,1500,Rs/Quintal
Cabbage,,,,,,,,
Andhra Pradesh,,,,,,,,
Palamaner,1.05,Tonnes,NR,Cabbage,375,625,500,Rs/Quintal
Assam,,,,,,,,
Dhekiajuli,4,Tonnes,NR,Other,700,800,800,Rs/Quintal
Howly,500,Tonnes,NR,Cabbage,350,450,400,Rs/Quintal
Kharupetia,65,Tonnes,NR,Cabbage,300,400,350,Rs/Quintal
Pamohi(Garchuk),21,Tonnes,NR,Cabbage,300,500,400,Rs/Quintal
Chattisgarh,,,,,,,,
Durg,26,Tonnes,NR,Other,600,1000,800,Rs/Quintal
Rajnandgaon,20,Tonnes,NR,Cabbage,500,500,500,Rs/Quintal
Gujarat,,,,,,,,
Ahmedabad,166.2,Tonnes,NR,Other,500,700,600,Rs/Quintal
"Anand(Veg,Yard,Anand)",10.44,Tonnes,NR,Cabbage,500,600,550,Rs/Quintal
Ankleshwar,10,Tonnes,NR,Cabbage,775,1175,1000,Rs/Quintal
Bharuch,6.32,Tonnes,NR,Other,500,700,600,Rs/Quintal
Dahod(Veg. Market),3.4,Tonnes,NR,Cabbage,500,1000,900,Rs/Quintal
Dholka(Koth),25,Tonnes,NR,Other,550,750,600,Rs/Quintal
Dhoraji,63,Tonnes,NR,Cabbage,400,500,450,Rs/Quintal
Gondal(Veg.market Gondal),8.59,Tonnes,NR,Cabbage,400,600,500,Rs/Quintal
Kapadvanj,78,Tonnes,NR,Other,500,600,550,Rs/Quintal
Mansa(Manas Veg Yard),0.06,Tonnes,NR,Other,550,600,575,Rs/Quintal
Mehsana(Mehsana Veg),15,Tonnes,NR,Cabbage,400,600,550,Rs/Quintal
Nadiyad(Chaklasi),0.8,Tonnes,NR,Cabbage,600,700,650,Rs/Quintal
Nadiyad(Piplag),16,Tonnes,NR,Cabbage,400,500,450,Rs/Quintal
Padra,1.5,Tonnes,NR,Other,600,800,700,Rs/Quintal
Surat,68,Tonnes,NR,Other,300,1100,700,Rs/Quintal
Talalagir,0.58,Tonnes,NR,Other,600,800,700,Rs/Quintal
Vadhvan,10.1,Tonnes,NR,Cabbage,1000,1300,1150,Rs/Quintal
Vankaner(Sub yard),0.25,Tonnes,NR,Other,500,700,600,Rs/Quintal
Vyra,0.2,Tonnes,NR,Other,1000,1250,1125,Rs/Quintal
Haryana,,,,,,,,
Ambala Cantt.,2.5,Tonnes,NR,Cabbage,500,700,600,Rs/Quintal
Asandh,0.5,Tonnes,NR,Other,700,900,850,Rs/Quintal
Bapauli,0.26,Tonnes,NR,Other,200,600,400,Rs/Quintal
Barara,NR,Tonnes,NR,Other,600,800,600,Rs/Quintal
Barwala(Hisar),2,Tonnes,NR,Other,800,800,800,Rs/Quintal
Cheeka,1,Tonnes,NR,Other,1300,1800,1400,Rs/Quintal
Faridabad,8,Tonnes,NR,Other,400,500,450,Rs/Quintal
Hissar,3.4,Tonnes,NR,Other,400,500,500,Rs/Quintal
Jagadhri,0.2,Tonnes,NR,Other,800,1000,1000,Rs/Quintal
Jakhal,0.4,Tonnes,NR,Other,800,800,800,Rs/Quintal
Jhajjar,4.4,Tonnes,NR,Other,NR,700,500,Rs/Quintal
kalanwali,1,Tonnes,NR,Other,600,600,600,Rs/Quintal
Ladwa,0.2,Tonnes,NR,Cabbage,1500,1600,1500,Rs/Quintal
Mohindergarh,0.7,Tonnes,NR,Cabbage,500,600,600,Rs/Quintal
Mustafabad,2,Tonnes,NR,Other,1100,1200,1100,Rs/Quintal
Naraingarh,0.56,Tonnes,NR,Other,400,500,480,Rs/Quintal
Narnaul,0.8,Tonnes,NR,Other,600,650,650,Rs/Quintal
Pehowa,0.2,Tonnes,NR,Other,1000,1200,1200,Rs/Quintal
Radaur,5,Tonnes,NR,Other,600,800,700,Rs/Quintal
Sadhaura,1,Tonnes,NR,Cabbage,400,600,500,Rs/Quintal
Samalkha,0.2,Tonnes,NR,Cabbage,1300,1400,1350,Rs/Quintal
Shahabad,0.6,Tonnes,NR,Cabbage,400,500,400,Rs/Quintal
Sonepat,7.4,Tonnes,NR,Other,800,1200,800,Rs/Quintal
Thanesar,2,Tonnes,NR,Other,300,800,500,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bhuntar,0.7,Tonnes,NR,Other,500,1100,800,Rs/Quintal
Bilaspur,0.4,Tonnes,NR,Other,600,1100,900,Rs/Quintal
Chamba,0.79,Tonnes,NR,Other,400,600,500,Rs/Quintal
Dhanotu (Mandi),2.2,Tonnes,NR,Other,600,800,700,Rs/Quintal
Hamirpur,0.89,Tonnes,NR,Other,800,900,850,Rs/Quintal
Hamirpur(Nadaun),0.12,Tonnes,NR,Other,700,900,800,Rs/Quintal
Kangra,0.6,Tonnes,NR,Other,800,900,850,Rs/Quintal
Kangra(Baijnath),0.5,Tonnes,NR,Cabbage,800,1200,1000,Rs/Quintal
Kangra(Jaisinghpur),0.1,Tonnes,NR,Cabbage,800,900,900,Rs/Quintal
Kangra(Jassour),2,Tonnes,NR,Other,500,600,550,Rs/Quintal
Kullu,0.8,Tonnes,NR,Other,600,1000,800,Rs/Quintal
Mandi(Mandi),0.4,Tonnes,NR,Cabbage,600,800,700,Rs/Quintal
Mandi(Takoli),0.3,Tonnes,NR,Other,400,600,500,Rs/Quintal
Palampur,1,Tonnes,NR,Cabbage,800,900,850,Rs/Quintal
